Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,TechSupport,Tenure,MonthlyCharge,Gender_Male,Gender_Nonbinary,Techie_TechSupport
25271,0,86,69014.19,1,10.58554141,15,0,0,0,0,7.195810535,220.114868,False,False,0
1028,1,88,63827.57,1,6.204764784,10,3,0,0,1,2.978504665,182.446995,True,False,0
13178,5,48,16502.68,0,9.457948968,13,0,0,0,0,2.661961707,160.00128,True,False,0
933,7,86,45181.64,1,6.974510376,16,2,0,0,0,2.834098048,240.114868,True,False,0
26340,3,39,45244.57,1,11.5455462,12,4,0,0,0,8.637184433,255.155493,True,False,0
51447,1,55,27457.73,1,10.28781284,11,1,0,1,0,10.46190099,220.114868,False,False,0
6610,0,34,7326.3,0,9.24582929,8,4,1,0,1,4.861047755,142.471255,True,False,0
31736,0,69,60631.73,1,6.336266086,10,3,1,1,0,9.62893496,179.947583,False,False,0
148,8,72,55708.35,0,11.95403555,13,1,0,1,1,4.248159714,140.004928,False,False,1
388,2,66,36635.39,0,5.245083025,13,1,0,0,1,7.912612583,187.484705,True,False,0
56765,2,39,11435.62,1,8.931385159,14,0,0,0,0,3.135848347,127.488728,True,False,0
4731,0,56,3381.33,0,8.350691799,13,1,0,1,1,9.31669305,162.471255,False,False,1
21939,3,44,57644.66,1,13.18140871,16,3,1,0,0,6.485770796,137.483594,True,False,0
2722,2,18,41967.93,0,17.04978252,13,0,2,0,0,10.55505829,149.944668,True,False,0
372,1,70,27990.52,0,8.304302989,12,1,1,0,1,19.43267321,172.47417,True,False,0
4913,1,46,29318.41,1,13.65178245,10,1,0,0,1,2.108441505,184.979684,True,False,0
4535,4,30,33315.46,0,14.81141178,12,1,0,0,1,16.08842518,199.990219,True,False,0
25577,1,76,42506.64,1,10.95303334,9,0,0,0,1,4.860645308,172.503404,True,False,0
3191,4,33,6878.84,0,8.61275076,11,1,0,0,0,18.88610542,82.496547,False,False,0
69142,1,74,11856.64,1,15.95494909,15,0,0,0,1,11.73492964,182.446995,True,False,0
7222,0,21,19017.34,1,12.03501573,10,1,0,0,0,9.841085026,197.628838,True,False,0
3758,2,71,62781.25,1,11.66278135,11,0,0,0,0,7.819783852,174.988208,True,False,0
8778,4,66,5601.94,1,13.63078539,10,0,1,1,1,29.70527547,164.967019,False,False,1
2161,0,66,41527.17,1,11.51565844,9,1,0,0,1,2.478012402,207.475448,True,False,0
4761,0,35,11098.51,1,4.48844021,15,2,0,0,1,4.089115347,255.119794,True,False,0
1823,4,25,50670.27,1,12.69180844,13,1,0,0,0,20.96092159,142.452604,True,False,0
408,0,43,30118.57,0,7.636999105,12,0,0,1,1,4.55454522,117.487242,True,False,1
33049,4,72,12704.28,1,12.02547979,12,0,0,1,1,2.876901531,275.119794,True,False,1
751,3,25,54567.1,1,8.842844227,12,1,0,0,1,5.682066541,172.47417,False,False,0
5143,9,43,54250.43,1,11.16875063,10,0,0,0,0,3.187512279,159.947583,False,False,0
1426,1,57,73645.85,0,1.726524839,10,0,0,0,0,7.93260821,157.483594,False,False,0
90,0,23,41979.65,1,6.209819263,9,1,0,0,1,5.146834768,172.456745,True,False,0
3776,1,20,40057.18,0,14.81848646,5,0,0,0,0,21.63512984,179.947583,True,False,0
442,1,35,115520.53,0,14.59968721,9,2,0,1,0,9.941798485,149.99153,False,False,0
1185,3,81,18913.5,0,6.998489346,14,1,1,0,1,15.26657624,204.979684,False,False,0
312,2,57,56342.23,0,9.899590419,15,2,0,0,0,2.62860278,104.992311,True,False,0
98,1,32,57826.31,0,7.233747171,8,0,0,1,0,2.045299662,137.439154,True,False,0
8002,4,60,90889.4,0,12.04083843,15,1,0,0,0,23.05042619,242.657291,True,False,0
0,4,64,36220.07,1,12.30730362,15,1,2,0,1,7.677039536,235.159141,True,False,0
2621,0,48,47229.76,0,13.27653911,17,1,1,1,0,5.427546075,117.468591,True,False,0
28633,4,40,22390.15,1,9.873985217,9,2,1,0,1,14.05740045,190.159922,True,False,0
18065,1,67,65392.96,1,9.948525069,9,0,3,1,1,5.791194183,159.987503,False,False,1
20940,4,64,71721.17,0,14.71733435,14,3,1,0,0,14.23594392,169.944668,False,False,0
18674,0,21,45734.73,1,7.051157559,13,0,0,0,1,3.883156675,200.118516,True,False,0
15379,3,82,33168.88,0,10.98310848,1,1,0,0,1,31.10956637,129.948316,True,False,0
16897,2,72,22070.09,0,16.15922157,13,2,0,0,1,4.891651665,130.024412,False,False,0
1015,5,23,42479.0,0,8.229564778,11,1,0,0,0,5.812856338,159.964152,False,False,0
754,3,37,31781.03,0,9.016531101,11,0,0,0,1,1.67735795,159.951231,False,False,0
2557,3,24,47256.46,1,9.066791953,16,0,1,0,0,10.55675189,192.470522,True,False,0
128,3,40,122844.86,0,15.15312675,12,2,2,0,1,10.08691319,124.964303,False,False,0
534,2,32,81622.91,0,9.04153153,6,0,1,0,1,12.48678964,200.165175,True,False,0
955,3,59,52687.01,1,11.44953763,20,2,0,0,0,9.553290527,245.145743,True,False,0
1543,1,44,21817.19,0,9.215937432,17,2,0,0,1,6.307898491,159.951231,False,False,0
127,1,60,38135.76,0,8.071539004,13,1,0,0,0,7.195646567,134.980139,True,False,0
1142,4,56,28438.52,1,10.1125551,12,1,1,0,0,15.15825465,175.133074,False,False,0
975,3,23,22561.45,1,10.62160932,10,1,2,0,0,22.56250894,220.114868,True,False,0
109,0,24,13935.17,0,12.24888394,15,1,0,0,1,2.619468979,162.468917,False,False,0
17389,0,85,15433.62,0,13.41929614,12,2,0,0,0,7.321650003,112.484375,False,False,0
22529,2,55,57281.66,1,5.762293362,10,2,1,0,0,3.469955007,242.628057,False,False,0
878,4,52,48038.44,1,9.5872321,10,3,0,0,0,17.88183906,114.965789,False,False,0
8990,10,42,92748.49,0,14.30597862,14,1,0,0,0,12.33304231,124.97808,False,False,0
89075,4,49,27950.05,0,8.088610041,14,1,0,0,0,17.12047934,139.934918,True,False,0
511,0,84,43525.94,1,10.55912151,2,2,2,0,0,4.32321356,184.985293,False,True,0
10842,3,45,55370.33,0,13.11354412,14,0,0,0,1,7.59915732,182.483267,False,False,0
560,3,24,31003.45,1,9.234299939,11,1,0,1,0,12.71183755,255.133571,True,False,0
22273,2,32,55523.0,1,10.21011328,11,3,0,1,0,3.868738215,169.937833,False,False,0
2653,8,18,15782.0,0,7.592089883,13,0,0,0,0,6.642819537,129.959755,False,False,0
447,0,73,47596.81,0,9.923698853,14,1,0,0,1,3.871799525,252.62403,False,False,0
6289,3,87,11565.2,1,10.35922638,14,1,0,0,0,2.288223389,245.174977,False,False,0
1204,4,62,24216.4,0,13.09191109,14,1,0,0,1,9.331730104,132.466002,True,False,0
2474,1,82,10429.51,1,8.102739551,13,1,1,0,0,17.01228541,222.632554,False,True,0
344,3,71,34905.9,0,13.49890874,11,0,0,0,1,4.556801333,165.018175,True,False,0
20926,1,71,97462.46,0,12.05972869,13,0,0,0,0,1.522691557,127.442069,True,False,0
1800,0,55,39746.81,1,8.242313408,15,2,0,1,1,2.988653862,152.495236,False,False,1
41,2,61,41817.73,0,5.326776882,12,2,0,0,0,9.821119931,139.965008,True,False,0
911,3,41,17888.07,1,14.62580855,6,1,0,0,1,2.495010749,129.948316,False,False,0
3814,4,54,30398.93,0,10.79945853,10,1,0,0,1,4.452382314,144.988941,False,False,0
19215,0,53,8657.1,1,10.75378608,12,1,1,0,1,3.847102787,149.992756,False,False,0
3431,3,49,46183.9,0,6.399633802,14,0,2,0,1,3.688657724,159.951231,False,False,0
62,2,69,9106.57,1,12.29278948,4,2,0,0,1,21.13118502,184.979684,True,False,0
13,1,59,50103.36,0,6.223741222,11,1,0,0,1,23.44153546,127.481989,False,False,0
743,1,18,1193.19,1,12.00707872,13,0,0,1,1,4.594946825,132.466002,False,False,1
819,2,36,57322.77,1,16.89111923,10,1,0,0,0,8.085917091,192.440432,False,True,0
9045,1,55,7682.28,0,8.462349988,14,2,0,0,1,6.086525665,139.99789,True,False,0
15515,1,22,13337.97,0,10.99334684,15,1,1,0,1,3.295993837,217.472533,False,False,0
0,3,56,66945.1,0,11.91191765,15,1,0,0,0,2.354138635,139.934918,True,False,0
12162,1,89,38227.48,1,8.849510435,14,1,0,1,0,5.68109955,139.981577,False,False,0
1594,1,82,60150.88,0,8.637279441,11,0,1,0,1,16.96762986,149.977753,True,False,0
196,7,35,49128.48,1,13.3037367,10,2,0,0,0,4.544027018,147.442069,True,False,0
1741,0,20,23702.37,1,12.77224032,12,0,0,0,0,10.3444125,149.937833,True,False,0
1085,1,39,25368.71,1,8.6548926,14,0,0,0,0,4.672608309,129.959755,False,False,0
529,2,65,1593.76,0,10.617244,13,1,0,0,0,11.44470291,137.483594,True,False,0
46286,3,28,24984.75,1,9.103936329,20,2,1,0,0,16.78883402,204.963371,False,False,0
725,1,86,29315.24,1,7.420757697,10,3,0,0,1,10.27733324,270.160419,True,False,0
6292,5,27,13262.8,0,9.694498267,17,1,0,0,0,15.98515564,169.937833,True,False,0
208,0,65,20617.44,1,9.460602685,13,0,2,1,0,3.19677148,262.610632,False,False,0
2564,5,61,44278.91,1,7.093445651,16,1,0,0,1,2.256763731,152.47417,True,False,0
732,4,39,96112.52,1,11.02362934,12,2,0,0,1,1.915736733,119.989722,False,False,0
1268,0,55,23194.97,1,13.28231537,17,3,0,0,1,14.02688588,245.146969,True,False,0
2274,8,86,37302.74,0,9.898908462,8,0,1,0,0,20.96098587,214.966286,False,False,0
1234,0,35,23781.26,0,6.476262682,16,0,1,0,0,16.48377098,127.442069,False,False,0
1431,0,23,77548.98,1,11.47612243,7,0,0,0,0,7.989151046,137.461553,False,False,0
678,0,75,63986.3,0,3.242890295,12,1,0,1,1,5.682395213,124.964303,False,False,1
20,1,24,99754.87,1,6.093961352,16,1,0,0,1,10.99225739,129.994975,False,False,0
5288,0,34,49399.04,0,6.536106461,9,1,1,0,1,1.550200335,162.471255,True,False,0
196,9,63,32285.99,0,9.474793202,18,2,0,0,1,19.73065009,172.47417,False,False,0
33,4,50,29216.14,1,9.047716037,9,0,1,0,1,7.840871292,182.476229,True,False,0
2712,4,46,65864.17,0,12.2946551,13,2,0,1,1,7.349883172,127.511223,False,False,1
3334,1,46,25126.23,0,14.66578819,14,0,0,0,1,5.414586898,187.513939,False,False,0
193,0,24,39373.92,0,4.817687941,6,2,0,0,0,9.605264775,160.00128,False,False,0
4912,4,32,52197.12,1,9.624162233,13,1,0,0,0,4.843533662,182.490006,False,False,0
1611,1,57,47514.11,0,8.89730623,14,0,1,0,0,13.24581884,112.455141,True,False,0
24580,3,50,12599.71,1,13.35764807,13,0,0,0,0,3.330819942,137.439154,False,False,0
952,0,49,44739.96,0,10.20266008,15,0,1,0,0,1.84918194,147.478341,False,False,0
7380,2,69,53103.72,0,7.406220732,14,1,1,0,1,9.07813252,124.993537,False,False,0
3006,3,77,75066.56,0,11.23380581,16,0,0,0,0,6.585140105,120.003499,True,False,0
2106,9,30,106608.35,0,13.29635151,14,0,0,0,0,10.46452162,147.473844,False,False,0
31607,3,26,61773.61,0,3.93506187,12,1,0,0,0,10.11687657,139.934918,False,False,0
5098,3,30,53853.79,1,10.06689273,8,0,1,1,0,2.181372893,242.628057,True,False,0
708,1,78,27235.84,1,6.681633242,13,1,0,1,0,14.26615817,127.473844,False,False,0
253,1,73,11644.24,1,12.51404385,15,3,0,1,1,19.08438023,162.498151,False,False,1
8660,0,39,33945.2,0,6.608008759,13,0,0,0,0,6.203299256,134.950905,False,False,0
13680,0,39,13724.61,0,12.08833226,13,1,0,0,1,3.354127023,127.481989,True,False,0
57800,0,72,26759.06,0,6.612802087,6,1,0,0,0,9.38354759,142.452604,False,False,0
1263,8,37,17255.25,0,9.307477533,7,0,0,0,0,3.724597242,159.979358,True,False,0
2688,0,34,71603.66,0,13.82562816,14,0,1,0,0,8.831489129,152.502178,False,False,0
5342,4,27,34035.83,0,15.75142268,10,2,0,0,1,3.507044017,129.948316,True,False,0
170,0,24,14048.99,1,6.773212666,9,1,0,1,0,6.390769574,207.609354,False,False,0
42532,1,43,8721.22,0,9.594895726,15,4,0,0,0,2.180613468,184.985293,False,False,0
15074,0,58,97057.93,0,11.34414273,13,0,1,0,1,4.002381804,114.983787,False,True,0
10695,1,75,19696.86,1,8.052655017,5,1,0,0,0,2.698284625,222.649979,False,False,0
1861,9,33,64397.56,0,9.489541639,16,1,0,0,1,12.13508874,142.515576,True,False,0
13055,0,57,19254.52,1,15.09579419,17,0,0,0,1,2.934758008,152.466002,True,False,0
22028,8,78,38294.87,1,10.89994219,12,1,1,0,1,1.262037303,227.475448,False,False,0
319,7,74,46946.24,0,7.531513534,14,0,0,0,1,17.5841798,154.961766,False,False,0
5803,3,51,90956.64,0,2.737931836,13,0,0,0,1,13.23888382,162.500489,False,False,0
13549,3,32,26473.71,1,10.89250998,23,0,0,0,1,10.44223446,192.48852,False,False,0
1503,0,84,21808.87,1,10.46391733,14,1,0,0,0,2.38395716,222.628057,True,False,0
2348,4,60,89037.69,1,5.771579921,7,1,0,0,0,10.404813,222.649979,False,False,0
5292,0,20,108847.93,0,6.178384722,13,1,1,0,0,16.37167434,190.173699,False,False,0
370,0,38,13867.89,0,6.037666483,10,0,3,0,1,1.350108155,127.506726,True,False,0
8538,4,71,22183.52,1,15.26331077,15,2,1,0,0,12.42216588,149.984492,True,False,0
9064,2,56,42197.88,1,8.849884542,13,1,0,0,0,3.797689495,200.132293,False,False,0
6447,1,35,14953.78,1,13.83450553,9,0,0,1,0,3.784962992,200.132293,False,False,0
1562,0,33,8888.06,1,10.35503587,15,1,0,0,0,7.154371452,217.483972,False,False,0
1319,0,88,21816.78,1,8.974055518,11,0,0,0,0,20.13119126,129.962093,False,False,0
6436,3,75,12622.46,0,9.291799333,13,1,0,0,0,7.822562679,92.5018,False,False,0
601,0,34,49393.59,0,6.26674205,14,1,0,1,1,3.160392389,164.967019,False,False,1
5062,0,89,21812.08,0,11.23258518,9,1,1,1,1,14.38025496,182.45383,True,False,1
921,1,76,70607.91,0,9.046129393,18,3,0,0,0,7.517405581,230.105118,False,False,0
79,1,69,55322.08,0,16.23771062,10,1,0,0,0,11.44196811,124.97808,False,False,0
167,1,88,16307.08,1,15.54568189,13,1,1,0,0,7.413563684,182.443347,False,False,0
9930,3,64,48413.98,0,13.47305526,14,0,0,0,0,11.32483244,149.937833,False,False,0
995,3,65,62616.43,1,12.75213898,8,1,0,0,0,4.279464865,137.468388,True,False,0
40,3,51,149502.87,1,11.85413528,14,0,0,0,0,3.468872554,162.460772,True,False,0
130,1,69,30040.32,0,10.88292652,10,0,1,0,1,12.47525704,139.983006,True,False,0
3734,4,81,24859.24,0,10.31760367,11,0,0,0,0,2.744401393,104.962874,True,False,0
3480,1,79,69154.47,0,8.688254477,13,2,0,0,1,7.608938235,167.484705,False,False,0
25077,4,64,77152.84,0,12.42061751,11,2,1,0,0,14.60426293,144.960655,False,False,0
3956,0,58,38871.97,0,18.28180588,10,0,1,0,1,29.68889421,149.97755,False,False,0
182,1,77,11290.67,1,13.48138957,11,0,1,0,1,5.497366828,187.46728,False,False,0
21013,2,19,24897.26,1,9.523802161,11,1,0,0,1,4.955415304,232.641455,False,False,0
636,0,60,9966.89,1,13.78001485,11,0,0,0,0,13.31283015,214.966286,True,False,0
733,2,30,42991.1,0,10.11260574,16,1,0,0,0,2.656111103,204.963371,True,False,0
1169,4,71,39432.05,0,7.102593738,11,2,0,0,1,18.02281027,169.992756,False,False,0
520,1,31,25576.73,1,5.087255805,15,1,0,0,1,11.71980152,245.131966,True,False,0
7842,7,74,48623.32,0,6.261594795,5,2,1,0,0,6.22226629,114.972827,False,False,0
18875,2,64,19887.32,0,5.659084819,17,2,0,0,0,16.24273454,160.00128,True,False,0
14433,2,47,30342.56,0,12.2679124,14,0,0,0,0,17.64373477,112.455141,True,False,0
759,1,76,61714.39,0,2.746480274,15,2,2,0,0,23.42878979,79.978861,True,False,0
380,1,74,44165.21,0,7.143133915,13,1,0,1,0,6.7464384,92.455141,False,False,0
898,2,54,33735.54,0,6.373342678,10,0,2,0,0,11.70414173,144.960655,True,False,0
2370,1,22,46078.58,0,10.23339712,16,1,0,0,0,4.909764597,152.462354,True,False,0
1353,3,31,34179.49,0,8.925221032,14,1,0,1,1,19.43430735,175.02109,False,False,1
382,3,80,22140.16,0,11.43541645,16,4,0,0,0,2.60003549,104.962874,True,False,0
3171,0,67,34412.53,0,12.45079876,12,1,0,0,1,17.4880629,149.992756,True,False,0
105,5,18,72563.64,1,9.492638901,15,0,1,0,0,7.080759052,240.114868,False,False,0
1704,0,85,93561.74,1,7.94076683,12,1,0,1,1,9.808669685,182.446995,False,False,1
5981,0,71,5902.12,1,8.501483623,10,2,0,0,1,5.68349814,232.62403,True,False,0
231,1,70,22139.63,1,9.396558793,12,1,0,0,1,11.55805828,232.670689,False,False,0
14630,3,29,21394.21,0,9.477521787,13,0,0,0,1,2.101748234,132.466002,True,False,0
302,0,58,9336.88,0,9.171665689,12,0,0,0,1,6.910330858,229.993134,False,False,0
6932,3,19,15694.8,0,7.423334085,16,1,0,0,1,15.54691331,147.460067,False,False,0
3956,1,54,5984.94,1,16.72529341,8,1,0,1,0,7.175063445,117.439154,True,False,0
188,2,68,37911.51,0,9.203214554,12,1,1,0,0,1.19808324,114.972827,True,False,0
3208,4,40,52766.63,1,12.04554874,13,2,0,0,0,2.689103558,162.467607,False,False,0
193,1,78,19826.08,1,7.61600943,13,0,0,0,0,4.089399488,139.981577,False,False,0
345,2,67,41397.45,1,17.94420077,12,0,1,1,0,2.314052799,192.470522,False,False,0
2800,0,18,18426.49,0,14.39528085,10,1,1,1,0,2.170567319,112.455141,False,False,0
8381,0,58,47034.88,0,8.929622575,13,1,0,0,0,12.94334524,149.944668,False,False,0
8774,2,33,33691.63,0,12.03362399,17,1,0,1,0,9.117084502,172.457857,False,False,0
47493,3,57,39683.73,1,11.90156254,13,0,0,0,0,7.843263617,192.440432,False,False,0
1227,0,61,121849.0,0,9.184449781,17,0,0,0,0,17.0219219,240.114868,True,False,0
2382,1,79,10457.26,0,11.41399094,11,1,0,0,1,15.6930298,204.979684,False,False,0
58129,3,57,8515.02,1,8.985947449,12,0,0,0,1,11.75090487,214.952509,False,False,0
5492,1,72,7524.77,1,9.74065027,17,3,0,0,0,10.54165852,200.132293,False,False,0
3224,3,58,44086.35,1,7.943538816,8,1,0,1,1,14.92730216,222.665436,True,False,1
1104,3,44,28776.49,0,8.745070841,7,0,0,0,1,11.48699577,174.976769,False,False,0
1331,1,45,42065.56,1,10.63592827,14,0,0,0,0,4.071312509,192.470522,False,False,0
2112,0,58,23624.95,1,11.62131427,5,0,0,0,0,3.866527859,210.105118,True,False,0
1491,0,22,29803.77,0,2.533696725,15,1,0,0,0,2.067992783,119.95684,True,False,0
64,3,86,33394.07,0,10.80481174,10,3,0,0,1,8.447638937,197.48762,True,False,0
27226,1,45,27294.82,0,8.111219363,14,2,0,0,0,5.156329151,112.455141,False,False,0
2912,3,70,16232.47,0,10.09976546,10,0,1,1,0,3.569000983,184.985293,False,False,0
958,1,61,11087.89,0,11.92666547,8,0,0,0,1,1.897261446,227.475448,False,False,0
149,4,71,22173.37,0,8.049521055,11,1,0,0,0,11.71308191,160.00128,True,False,0
357,1,38,28822.56,1,6.572112158,11,0,1,0,1,1.992846597,137.469817,False,False,0
22840,1,35,20827.61,1,13.75238289,11,0,1,0,0,2.701548767,230.105118,True,False,0
396,0,74,17982.42,1,7.637367057,9,1,0,0,0,1.665089598,129.976324,False,False,0
11734,0,24,70493.36,1,6.658362671,18,1,0,0,1,16.68190528,175.02109,True,False,0
18304,2,72,17236.27,0,3.849382458,16,2,1,0,0,1.934171569,194.958118,False,False,0
18978,0,30,51266.47,1,8.913392702,11,1,0,0,0,12.77495667,207.609354,True,False,0
87,0,40,7086.19,1,11.91525643,13,2,1,1,1,10.61383322,179.965581,False,False,1
564,9,43,10192.86,0,7.570554898,12,0,0,0,0,20.17588966,214.966286,False,False,0
11910,2,56,24260.11,0,10.1263974,9,1,0,1,0,5.836790126,147.456419,True,False,0
30689,0,28,26169.39,0,9.799122634,11,1,0,0,0,2.965166415,139.95684,True,False,0
42582,4,44,36637.4,1,18.0799042,19,1,0,1,0,1.45460211,192.440432,False,False,0
3231,0,46,59689.49,0,11.24745547,11,1,0,1,1,12.63923748,137.469817,False,False,1
1851,2,47,28528.32,1,11.15167976,7,1,0,1,0,8.460086502,240.114868,False,False,0
839,3,75,13389.11,0,10.3868905,11,0,0,0,0,11.32593703,172.487091,False,False,0
877,1,19,14075.36,1,10.29101591,18,1,1,0,0,10.12123118,162.482694,True,False,0
696,0,28,57821.02,0,9.20355866,15,2,0,0,0,8.915680176,139.95684,True,False,0
9049,1,49,49781.85,0,10.58941533,13,1,0,0,0,8.249941923,112.484375,True,False,0
8875,0,63,65095.99,0,15.40380196,16,0,0,0,1,9.267785326,157.469817,False,False,0
1426,3,44,87367.88,1,6.172326327,17,0,0,0,0,9.300517617,257.651257,True,False,0
40770,3,70,8253.96,1,8.983435185,11,0,0,0,0,2.427380647,142.499263,True,False,0
12096,1,48,26404.76,0,11.41922534,8,0,0,0,0,23.27091932,152.455519,True,False,0
396,1,36,73656.97,0,3.19378035,13,1,0,0,0,2.916144419,162.460772,True,False,0
25537,1,70,36461.2,0,13.03421755,11,3,1,0,0,8.245809832,149.944668,False,False,0
45487,1,75,49518.71,0,9.622553575,15,2,1,0,0,11.45756486,127.478341,True,False,0
113,1,56,40189.23,1,10.90971891,13,1,0,1,0,3.943033602,187.656013,True,False,0
779,4,34,10934.28,1,7.493478513,14,0,0,0,0,8.926271021,159.964152,False,False,0
14606,4,45,16073.46,1,10.07234257,9,0,1,0,0,8.699764172,157.483594,True,False,0
1541,3,30,21317.81,0,5.980381113,15,0,0,0,0,7.897660605,137.439154,False,False,0
28727,4,44,14007.48,0,10.31682421,14,0,0,0,1,9.098041235,172.44408,False,False,0
1907,0,34,52634.87,0,6.842059381,10,1,0,1,0,3.098560266,182.460772,True,False,0
2276,2,20,18384.77,0,14.03130715,10,0,0,0,0,5.784022533,112.455141,False,False,0
222,0,28,57881.2,0,8.051881131,16,1,2,1,1,2.722761372,114.983787,False,False,1
83,8,35,47737.22,0,9.963528605,12,0,0,0,0,16.8649602,162.460772,False,False,0
2920,2,80,23041.14,1,8.911535445,13,0,0,0,0,2.355538593,200.146524,False,False,0
38436,10,53,38529.53,1,11.85313615,14,4,1,0,0,3.509036092,252.637807,True,False,0
32351,0,83,79304.79,1,10.22159613,13,3,0,0,1,11.53737155,242.643514,True,False,0
15560,0,43,9088.08,1,6.335681954,14,1,0,0,0,1.760409672,242.657291,False,False,0
21276,0,25,108698.71,0,8.948441696,8,0,0,0,0,11.44810825,104.992311,True,False,0
727,4,69,23424.87,1,9.170276294,12,0,0,0,0,17.78302494,175.133074,False,False,0
886,8,32,57380.34,1,9.231958141,14,1,1,0,1,12.68609343,162.45383,False,False,0
16243,3,75,80269.13,1,12.3404636,12,0,0,0,0,18.55974516,174.988208,False,False,0
22202,5,46,13862.09,0,12.55644716,8,1,0,0,0,5.970269701,169.944668,True,False,0
33103,5,23,23946.97,1,11.43130499,11,0,0,0,1,7.208423897,217.470195,False,False,0
9611,4,67,14236.42,0,3.258152314,11,0,0,0,1,2.593102097,124.993537,False,False,0
1319,0,75,79322.08,1,8.127926454,10,0,0,1,1,5.105265612,184.993915,True,False,1
799,2,56,55160.57,0,12.6218555,12,1,1,0,0,5.110208414,172.462354,False,True,0
4088,3,60,19676.77,1,2.737192144,11,0,0,0,0,2.840343779,242.657291,True,False,0
87,1,63,37639.9,0,10.93132736,10,0,0,1,0,8.344516765,112.455141,False,False,0
84,0,32,34871.44,0,10.57898048,14,1,3,0,0,7.363761345,127.442069,True,False,0
309,1,87,8543.01,1,14.08561195,11,0,0,0,0,11.07800251,194.988208,False,False,0
1839,2,67,80127.15,0,7.583881177,16,0,0,0,1,16.52190477,152.466002,False,False,0
1673,4,66,30976.34,1,3.500092565,11,1,0,0,0,1.738486682,182.465269,False,False,0
4435,3,75,45412.84,0,11.07379392,14,2,0,0,0,8.659495781,172.457857,False,False,0
1026,4,88,42526.92,1,10.6510171,18,0,1,0,0,13.99605863,139.979239,False,True,0
1531,4,64,9041.08,0,8.877390965,5,1,2,0,1,6.605815722,194.976769,True,False,0
15786,1,87,46714.82,0,10.64177468,9,1,2,0,0,5.78844751,117.468591,False,False,0
29143,1,55,9703.25,0,6.863563999,12,2,0,1,0,3.195246168,144.960655,True,False,0
15156,1,49,21409.33,0,10.89909265,11,1,0,0,1,14.87053577,137.469817,False,False,0
34945,3,51,34722.76,1,9.013658897,12,0,1,0,0,7.521160625,182.460772,False,False,0
110,7,45,24686.12,1,7.163430764,14,1,0,0,1,3.845852341,197.472533,True,False,0
15529,3,75,4813.52,0,10.50347629,16,1,1,0,1,2.731606393,157.469817,False,False,0
3759,0,83,30334.52,1,14.89095018,16,1,0,0,1,3.954689282,162.493654,True,False,0
